surface_id,leaf_id,leaf_side,larva_mine_alive_n,larva_mine_dead_n,larva_mine_paras_n,mine_empty_n,larva_fold_alive_n,larva_fold_dead_n,larva_fold_paras_n,pupa_fold_dead_n,pupa_fold_paras_n,pupa_fold_eclose_n,fold_empty_n,pupa_fold_alive_n
surface_2021_BNZ_12_2_T,leaf_2021_BNZ_12_2,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_12_2_B,leaf_2021_BNZ_12_2,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_12_3_T,leaf_2021_BNZ_12_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_3_B,leaf_2021_BNZ_12_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_4_T,leaf_2021_BNZ_12_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_4_B,leaf_2021_BNZ_12_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_5_T,leaf_2021_BNZ_12_5,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_5_B,leaf_2021_BNZ_12_5,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_12_6_T,leaf_2021_BNZ_12_6,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_12_6_B,leaf_2021_BNZ_12_6,B,0,1,0,0,0,0,0,0,0,0,1,1
surface_2021_BNZ_12_7_T,leaf_2021_BNZ_12_7,T,0,0,0,0,0,0,0,0,1,0,0,1
surface_2021_BNZ_12_7_B,leaf_2021_BNZ_12_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_8_T,leaf_2021_BNZ_12_8,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_12_8_B,leaf_2021_BNZ_12_8,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_12_9_T,leaf_2021_BNZ_12_9,T,0,1,0,0,0,0,1,0,0,0,0,1
surface_2021_BNZ_12_9_B,leaf_2021_BNZ_12_9,B,0,1,0,0,0,1,0,0,0,0,0,0
surface_2021_BNZ_12_10_T,leaf_2021_BNZ_12_10,T,0,0,0,2,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_10_B,leaf_2021_BNZ_12_10,B,0,0,0,0,0,0,1,0,0,0,1,0
surface_2021_BNZ_12_11_T,leaf_2021_BNZ_12_11,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_12_11_B,leaf_2021_BNZ_12_11,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_12_12_T,leaf_2021_BNZ_12_12,T,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_12_B,leaf_2021_BNZ_12_12,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_13_T,leaf_2021_BNZ_12_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_12_13_B,leaf_2021_BNZ_12_13,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_1_T,leaf_2021_BNZ_13_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_1_B,leaf_2021_BNZ_13_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_2_T,leaf_2021_BNZ_13_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_2_B,leaf_2021_BNZ_13_2,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_3_T,leaf_2021_BNZ_13_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_3_B,leaf_2021_BNZ_13_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_4_T,leaf_2021_BNZ_13_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_4_B,leaf_2021_BNZ_13_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_5_T,leaf_2021_BNZ_13_5,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_5_B,leaf_2021_BNZ_13_5,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_6_T,leaf_2021_BNZ_13_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_6_B,leaf_2021_BNZ_13_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_7_T,leaf_2021_BNZ_13_7,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_7_B,leaf_2021_BNZ_13_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_8_T,leaf_2021_BNZ_13_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_8_B,leaf_2021_BNZ_13_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_9_T,leaf_2021_BNZ_13_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_9_B,leaf_2021_BNZ_13_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_10_T,leaf_2021_BNZ_13_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_10_B,leaf_2021_BNZ_13_10,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_11_T,leaf_2021_BNZ_13_11,T,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_11_B,leaf_2021_BNZ_13_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_12_T,leaf_2021_BNZ_13_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_12_B,leaf_2021_BNZ_13_12,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_13_T,leaf_2021_BNZ_13_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_13_B,leaf_2021_BNZ_13_13,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_14_T,leaf_2021_BNZ_13_14,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_14_B,leaf_2021_BNZ_13_14,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_15_T,leaf_2021_BNZ_13_15,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_13_15_B,leaf_2021_BNZ_13_15,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_1_T,leaf_2021_BNZ_14_1,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_1_B,leaf_2021_BNZ_14_1,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_2_T,leaf_2021_BNZ_14_2,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_14_2_B,leaf_2021_BNZ_14_2,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_14_3_T,leaf_2021_BNZ_14_3,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_14_3_B,leaf_2021_BNZ_14_3,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_4_T,leaf_2021_BNZ_14_4,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_4_B,leaf_2021_BNZ_14_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_5_T,leaf_2021_BNZ_14_5,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_5_B,leaf_2021_BNZ_14_5,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_14_6_T,leaf_2021_BNZ_14_6,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_6_B,leaf_2021_BNZ_14_6,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_7_T,leaf_2021_BNZ_14_7,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_7_B,leaf_2021_BNZ_14_7,B,0,1,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_8_T,leaf_2021_BNZ_14_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_8_B,leaf_2021_BNZ_14_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_9_T,leaf_2021_BNZ_14_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_9_B,leaf_2021_BNZ_14_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_10_T,leaf_2021_BNZ_14_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_10_B,leaf_2021_BNZ_14_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_11_T,leaf_2021_BNZ_14_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_11_B,leaf_2021_BNZ_14_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_12_T,leaf_2021_BNZ_14_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_14_12_B,leaf_2021_BNZ_14_12,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_1_T,leaf_2021_BNZ_15_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_1_B,leaf_2021_BNZ_15_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_2_T,leaf_2021_BNZ_15_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_2_B,leaf_2021_BNZ_15_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_3_T,leaf_2021_BNZ_15_3,T,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_3_B,leaf_2021_BNZ_15_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_4_T,leaf_2021_BNZ_15_4,T,0,0,0,0,0,0,0,0,0,0,1,0
surface_2021_BNZ_15_4_B,leaf_2021_BNZ_15_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_5_T,leaf_2021_BNZ_15_5,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_5_B,leaf_2021_BNZ_15_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_6_T,leaf_2021_BNZ_15_6,T,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_6_B,leaf_2021_BNZ_15_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_7_T,leaf_2021_BNZ_15_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_7_B,leaf_2021_BNZ_15_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_8_T,leaf_2021_BNZ_15_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_8_B,leaf_2021_BNZ_15_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_9_T,leaf_2021_BNZ_15_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_9_B,leaf_2021_BNZ_15_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_10_T,leaf_2021_BNZ_15_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_10_B,leaf_2021_BNZ_15_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_11_T,leaf_2021_BNZ_15_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_11_B,leaf_2021_BNZ_15_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_12_T,leaf_2021_BNZ_15_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_12_B,leaf_2021_BNZ_15_12,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_13_T,leaf_2021_BNZ_15_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_15_13_B,leaf_2021_BNZ_15_13,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_1_T,leaf_2021_BNZ_16_1,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_1_B,leaf_2021_BNZ_16_1,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_16_2_T,leaf_2021_BNZ_16_2,T,0,2,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_2_B,leaf_2021_BNZ_16_2,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_3_T,leaf_2021_BNZ_16_3,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_3_B,leaf_2021_BNZ_16_3,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_4_T,leaf_2021_BNZ_16_4,T,0,0,1,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_16_4_B,leaf_2021_BNZ_16_4,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_5_T,leaf_2021_BNZ_16_5,T,0,0,0,0,0,0,0,0,0,0,1,1
surface_2021_BNZ_16_5_B,leaf_2021_BNZ_16_5,B,0,0,0,0,0,1,1,0,0,0,0,0
surface_2021_BNZ_16_6_T,leaf_2021_BNZ_16_6,T,0,0,1,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_16_6_B,leaf_2021_BNZ_16_6,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_16_7_T,leaf_2021_BNZ_16_7,T,0,0,0,0,0,0,2,0,0,0,0,0
surface_2021_BNZ_16_7_B,leaf_2021_BNZ_16_7,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_16_8_T,leaf_2021_BNZ_16_8,T,0,0,0,1,0,0,1,0,0,0,0,1
surface_2021_BNZ_16_8_B,leaf_2021_BNZ_16_8,B,0,1,0,1,0,0,1,0,0,0,0,0
surface_2021_BNZ_16_9_T,leaf_2021_BNZ_16_9,T,0,1,0,0,0,0,0,1,0,0,0,0
surface_2021_BNZ_16_9_B,leaf_2021_BNZ_16_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_10_T,leaf_2021_BNZ_16_10,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_10_B,leaf_2021_BNZ_16_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_11_T,leaf_2021_BNZ_16_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_11_B,leaf_2021_BNZ_16_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_12_T,leaf_2021_BNZ_16_12,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_12_B,leaf_2021_BNZ_16_12,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_13_T,leaf_2021_BNZ_16_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_13_B,leaf_2021_BNZ_16_13,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_14_T,leaf_2021_BNZ_16_14,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_14_B,leaf_2021_BNZ_16_14,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_15_T,leaf_2021_BNZ_16_15,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_15_B,leaf_2021_BNZ_16_15,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_16_T,leaf_2021_BNZ_16_16,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_16_16_B,leaf_2021_BNZ_16_16,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_1_T,leaf_2021_BNZ_17_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_1_B,leaf_2021_BNZ_17_1,B,0,0,1,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_2_T,leaf_2021_BNZ_17_2,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_17_2_B,leaf_2021_BNZ_17_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_3_T,leaf_2021_BNZ_17_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_3_B,leaf_2021_BNZ_17_3,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_17_4_T,leaf_2021_BNZ_17_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_4_B,leaf_2021_BNZ_17_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_5_T,leaf_2021_BNZ_17_5,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_17_5_B,leaf_2021_BNZ_17_5,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_17_6_T,leaf_2021_BNZ_17_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_17_6_B,leaf_2021_BNZ_17_6,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_1_T,leaf_2021_BNZ_18_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_1_B,leaf_2021_BNZ_18_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_2_T,leaf_2021_BNZ_18_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_2_B,leaf_2021_BNZ_18_2,B,0,0,0,0,0,1,0,0,0,0,0,0
surface_2021_BNZ_18_3_T,leaf_2021_BNZ_18_3,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_3_B,leaf_2021_BNZ_18_3,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_4_T,leaf_2021_BNZ_18_4,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_4_B,leaf_2021_BNZ_18_4,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_5_T,leaf_2021_BNZ_18_5,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_5_B,leaf_2021_BNZ_18_5,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_6_T,leaf_2021_BNZ_18_6,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_18_6_B,leaf_2021_BNZ_18_6,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_1_T,leaf_2021_BNZ_19_1,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_1_B,leaf_2021_BNZ_19_1,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_2_T,leaf_2021_BNZ_19_2,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_2_B,leaf_2021_BNZ_19_2,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_3_T,leaf_2021_BNZ_19_3,T,0,0,2,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_3_B,leaf_2021_BNZ_19_3,B,0,0,0,0,0,0,2,0,0,0,0,2
surface_2021_BNZ_19_4_T,leaf_2021_BNZ_19_4,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_4_B,leaf_2021_BNZ_19_4,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_5_T,leaf_2021_BNZ_19_5,T,0,1,1,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_5_B,leaf_2021_BNZ_19_5,B,0,3,1,0,0,0,1,0,0,0,0,0
surface_2021_BNZ_19_6_T,leaf_2021_BNZ_19_6,T,0,2,0,0,0,0,0,0,0,0,0,2
surface_2021_BNZ_19_6_B,leaf_2021_BNZ_19_6,B,0,2,1,1,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_7_T,leaf_2021_BNZ_19_7,T,0,3,0,0,0,0,1,0,0,0,0,1
surface_2021_BNZ_19_7_B,leaf_2021_BNZ_19_7,B,0,3,0,0,0,0,0,0,0,0,0,2
surface_2021_BNZ_19_8_T,leaf_2021_BNZ_19_8,T,0,3,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_8_B,leaf_2021_BNZ_19_8,B,0,4,0,0,0,0,0,0,0,0,0,2
surface_2021_BNZ_19_9_T,leaf_2021_BNZ_19_9,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_9_B,leaf_2021_BNZ_19_9,B,0,0,0,1,0,0,0,0,0,0,0,1
surface_2021_BNZ_19_10_T,leaf_2021_BNZ_19_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_10_B,leaf_2021_BNZ_19_10,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_11_T,leaf_2021_BNZ_19_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_11_B,leaf_2021_BNZ_19_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_12_T,leaf_2021_BNZ_19_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_12_B,leaf_2021_BNZ_19_12,B,0,3,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_13_T,leaf_2021_BNZ_19_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_13_B,leaf_2021_BNZ_19_13,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_14_T,leaf_2021_BNZ_19_14,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_14_B,leaf_2021_BNZ_19_14,B,0,3,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_15_T,leaf_2021_BNZ_19_15,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_15_B,leaf_2021_BNZ_19_15,B,0,3,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_16_T,leaf_2021_BNZ_19_16,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_16_B,leaf_2021_BNZ_19_16,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_17_T,leaf_2021_BNZ_19_17,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_17_B,leaf_2021_BNZ_19_17,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_18_T,leaf_2021_BNZ_19_18,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_18_B,leaf_2021_BNZ_19_18,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_19_T,leaf_2021_BNZ_19_19,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_19_B,leaf_2021_BNZ_19_19,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_20_T,leaf_2021_BNZ_19_20,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_20_B,leaf_2021_BNZ_19_20,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_21_T,leaf_2021_BNZ_19_21,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_19_21_B,leaf_2021_BNZ_19_21,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_1_T,leaf_2021_BNZ_20_1,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_20_1_B,leaf_2021_BNZ_20_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_2_T,leaf_2021_BNZ_20_2,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_20_2_B,leaf_2021_BNZ_20_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_3_T,leaf_2021_BNZ_20_3,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_3_B,leaf_2021_BNZ_20_3,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_4_T,leaf_2021_BNZ_20_4,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_20_4_B,leaf_2021_BNZ_20_4,B,0,0,0,0,0,0,0,0,0,0,0,2
surface_2021_BNZ_20_5_T,leaf_2021_BNZ_20_5,T,0,2,0,0,0,0,1,0,0,0,0,1
surface_2021_BNZ_20_5_B,leaf_2021_BNZ_20_5,B,0,1,0,0,0,0,2,0,0,0,0,0
surface_2021_BNZ_20_6_T,leaf_2021_BNZ_20_6,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2021_BNZ_20_6_B,leaf_2021_BNZ_20_6,B,0,3,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_7_T,leaf_2021_BNZ_20_7,T,0,0,0,0,0,1,0,0,0,0,0,0
surface_2021_BNZ_20_7_B,leaf_2021_BNZ_20_7,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_8_T,leaf_2021_BNZ_20_8,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_8_B,leaf_2021_BNZ_20_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_9_T,leaf_2021_BNZ_20_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_9_B,leaf_2021_BNZ_20_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_10_T,leaf_2021_BNZ_20_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_10_B,leaf_2021_BNZ_20_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_11_T,leaf_2021_BNZ_20_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_20_11_B,leaf_2021_BNZ_20_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_1_T,leaf_2021_BNZ_21_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_1_B,leaf_2021_BNZ_21_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_2_T,leaf_2021_BNZ_21_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_2_B,leaf_2021_BNZ_21_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_3_T,leaf_2021_BNZ_21_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_3_B,leaf_2021_BNZ_21_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_4_T,leaf_2021_BNZ_21_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_21_4_B,leaf_2021_BNZ_21_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_22_1_T,leaf_2021_BNZ_22_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2021_BNZ_22_1_B,leaf_2021_BNZ_22_1,B,0,0,0,0,0,0,0,0,0,0,0,0
