surface_id,leaf_id,leaf_side,larva_mine_alive_n,larva_mine_dead_n,larva_mine_paras_n,mine_empty_n,larva_fold_alive_n,larva_fold_dead_n,larva_fold_paras_n,pupa_fold_dead_n,pupa_fold_paras_n,pupa_fold_eclose_n,fold_empty_n,pupa_fold_alive_n
surface_2017_BNZ_13_6_T,leaf_2017_BNZ_13_6,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_13_6_B,leaf_2017_BNZ_13_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_13_7_T,leaf_2017_BNZ_13_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_13_7_B,leaf_2017_BNZ_13_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_1_T,leaf_2017_BNZ_14_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_1_B,leaf_2017_BNZ_14_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_2_T,leaf_2017_BNZ_14_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_2_B,leaf_2017_BNZ_14_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_3_T,leaf_2017_BNZ_14_3,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_14_3_B,leaf_2017_BNZ_14_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_4_T,leaf_2017_BNZ_14_4,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_14_4_B,leaf_2017_BNZ_14_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_5_T,leaf_2017_BNZ_14_5,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_5_B,leaf_2017_BNZ_14_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_6_T,leaf_2017_BNZ_14_6,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_6_B,leaf_2017_BNZ_14_6,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_7_T,leaf_2017_BNZ_14_7,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_7_B,leaf_2017_BNZ_14_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_8_T,leaf_2017_BNZ_14_8,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_8_B,leaf_2017_BNZ_14_8,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_9_T,leaf_2017_BNZ_14_9,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_9_B,leaf_2017_BNZ_14_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_10_T,leaf_2017_BNZ_14_10,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_10_B,leaf_2017_BNZ_14_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_11_T,leaf_2017_BNZ_14_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_11_B,leaf_2017_BNZ_14_11,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_12_T,leaf_2017_BNZ_14_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_12_B,leaf_2017_BNZ_14_12,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_13_T,leaf_2017_BNZ_14_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_13_B,leaf_2017_BNZ_14_13,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_14_T,leaf_2017_BNZ_14_14,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_14_B,leaf_2017_BNZ_14_14,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_15_T,leaf_2017_BNZ_14_15,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_15_B,leaf_2017_BNZ_14_15,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_16_T,leaf_2017_BNZ_14_16,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_16_B,leaf_2017_BNZ_14_16,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_17_T,leaf_2017_BNZ_14_17,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_17_B,leaf_2017_BNZ_14_17,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_18_T,leaf_2017_BNZ_14_18,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_14_18_B,leaf_2017_BNZ_14_18,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_1_T,leaf_2017_BNZ_15_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_1_B,leaf_2017_BNZ_15_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_2_T,leaf_2017_BNZ_15_2,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2017_BNZ_15_2_B,leaf_2017_BNZ_15_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_3_T,leaf_2017_BNZ_15_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_3_B,leaf_2017_BNZ_15_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_4_T,leaf_2017_BNZ_15_4,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_15_4_B,leaf_2017_BNZ_15_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_5_T,leaf_2017_BNZ_15_5,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_5_B,leaf_2017_BNZ_15_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_6_T,leaf_2017_BNZ_15_6,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_15_6_B,leaf_2017_BNZ_15_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_15_7_T,leaf_2017_BNZ_15_7,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2017_BNZ_15_7_B,leaf_2017_BNZ_15_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_1_T,leaf_2017_BNZ_16_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_1_B,leaf_2017_BNZ_16_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_2_T,leaf_2017_BNZ_16_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_2_B,leaf_2017_BNZ_16_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_3_T,leaf_2017_BNZ_16_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_3_B,leaf_2017_BNZ_16_3,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_16_4_T,leaf_2017_BNZ_16_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_4_B,leaf_2017_BNZ_16_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_5_T,leaf_2017_BNZ_16_5,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_5_B,leaf_2017_BNZ_16_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_6_T,leaf_2017_BNZ_16_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_6_B,leaf_2017_BNZ_16_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_7_T,leaf_2017_BNZ_16_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_7_B,leaf_2017_BNZ_16_7,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_16_8_T,leaf_2017_BNZ_16_8,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_16_8_B,leaf_2017_BNZ_16_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_9_T,leaf_2017_BNZ_16_9,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_9_B,leaf_2017_BNZ_16_9,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_10_T,leaf_2017_BNZ_16_10,T,0,1,1,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_16_10_B,leaf_2017_BNZ_16_10,B,0,0,1,1,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_11_T,leaf_2017_BNZ_16_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_16_11_B,leaf_2017_BNZ_16_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_1_T,leaf_2017_BNZ_17_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_1_B,leaf_2017_BNZ_17_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_2_T,leaf_2017_BNZ_17_2,T,0,0,0,0,0,0,0,0,0,0,0,2
surface_2017_BNZ_17_2_B,leaf_2017_BNZ_17_2,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_3_T,leaf_2017_BNZ_17_3,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_3_B,leaf_2017_BNZ_17_3,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_4_T,leaf_2017_BNZ_17_4,T,0,3,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_4_B,leaf_2017_BNZ_17_4,B,0,0,0,0,0,0,0,0,0,0,0,2
surface_2017_BNZ_17_5_T,leaf_2017_BNZ_17_5,T,0,3,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_5_B,leaf_2017_BNZ_17_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_6_T,leaf_2017_BNZ_17_6,T,0,3,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_6_B,leaf_2017_BNZ_17_6,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_7_T,leaf_2017_BNZ_17_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_7_B,leaf_2017_BNZ_17_7,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_17_8_T,leaf_2017_BNZ_17_8,T,0,2,0,0,0,1,0,0,0,0,0,0
surface_2017_BNZ_17_8_B,leaf_2017_BNZ_17_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_9_T,leaf_2017_BNZ_17_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_9_B,leaf_2017_BNZ_17_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_10_T,leaf_2017_BNZ_17_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_17_10_B,leaf_2017_BNZ_17_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_1_T,leaf_2017_BNZ_18_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_1_B,leaf_2017_BNZ_18_1,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_18_2_T,leaf_2017_BNZ_18_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_2_B,leaf_2017_BNZ_18_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_3_T,leaf_2017_BNZ_18_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_3_B,leaf_2017_BNZ_18_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_4_T,leaf_2017_BNZ_18_4,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_4_B,leaf_2017_BNZ_18_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_5_T,leaf_2017_BNZ_18_5,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_5_B,leaf_2017_BNZ_18_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_6_T,leaf_2017_BNZ_18_6,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_6_B,leaf_2017_BNZ_18_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_7_T,leaf_2017_BNZ_18_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_18_7_B,leaf_2017_BNZ_18_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_1_T,leaf_2017_BNZ_19_1,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_1_B,leaf_2017_BNZ_19_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_2_T,leaf_2017_BNZ_19_2,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_19_2_B,leaf_2017_BNZ_19_2,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_3_T,leaf_2017_BNZ_19_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_3_B,leaf_2017_BNZ_19_3,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_4_T,leaf_2017_BNZ_19_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_4_B,leaf_2017_BNZ_19_4,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_5_T,leaf_2017_BNZ_19_5,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_5_B,leaf_2017_BNZ_19_5,B,0,0,0,2,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_6_T,leaf_2017_BNZ_19_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_19_6_B,leaf_2017_BNZ_19_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_1_T,leaf_2017_BNZ_20_1,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_1_B,leaf_2017_BNZ_20_1,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_20_2_T,leaf_2017_BNZ_20_2,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_2_B,leaf_2017_BNZ_20_2,B,0,1,0,0,0,0,0,0,1,0,0,0
surface_2017_BNZ_20_3_T,leaf_2017_BNZ_20_3,T,0,3,2,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_3_B,leaf_2017_BNZ_20_3,B,0,0,1,0,0,0,1,0,0,0,0,0
surface_2017_BNZ_20_4_T,leaf_2017_BNZ_20_4,T,0,0,0,0,0,0,0,0,1,0,0,1
surface_2017_BNZ_20_4_B,leaf_2017_BNZ_20_4,B,0,0,1,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_20_5_T,leaf_2017_BNZ_20_5,T,0,3,3,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_5_B,leaf_2017_BNZ_20_5,B,0,4,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_6_T,leaf_2017_BNZ_20_6,T,0,0,2,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_6_B,leaf_2017_BNZ_20_6,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_7_T,leaf_2017_BNZ_20_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_7_B,leaf_2017_BNZ_20_7,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_20_8_T,leaf_2017_BNZ_20_8,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_8_B,leaf_2017_BNZ_20_8,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_9_T,leaf_2017_BNZ_20_9,T,1,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_9_B,leaf_2017_BNZ_20_9,B,0,3,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_10_T,leaf_2017_BNZ_20_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_10_B,leaf_2017_BNZ_20_10,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_11_T,leaf_2017_BNZ_20_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_11_B,leaf_2017_BNZ_20_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_12_T,leaf_2017_BNZ_20_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_20_12_B,leaf_2017_BNZ_20_12,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_1_T,leaf_2017_BNZ_21_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_1_B,leaf_2017_BNZ_21_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_2_T,leaf_2017_BNZ_21_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_2_B,leaf_2017_BNZ_21_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_3_T,leaf_2017_BNZ_21_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_3_B,leaf_2017_BNZ_21_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_4_T,leaf_2017_BNZ_21_4,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_4_B,leaf_2017_BNZ_21_4,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_5_T,leaf_2017_BNZ_21_5,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_5_B,leaf_2017_BNZ_21_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_6_T,leaf_2017_BNZ_21_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_6_B,leaf_2017_BNZ_21_6,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_7_T,leaf_2017_BNZ_21_7,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_7_B,leaf_2017_BNZ_21_7,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_8_T,leaf_2017_BNZ_21_8,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_8_B,leaf_2017_BNZ_21_8,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_9_T,leaf_2017_BNZ_21_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_9_B,leaf_2017_BNZ_21_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_10_T,leaf_2017_BNZ_21_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_21_10_B,leaf_2017_BNZ_21_10,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_1_T,leaf_2017_BNZ_22_1,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_22_1_B,leaf_2017_BNZ_22_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_2_T,leaf_2017_BNZ_22_2,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_2_B,leaf_2017_BNZ_22_2,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_3_T,leaf_2017_BNZ_22_3,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_3_B,leaf_2017_BNZ_22_3,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_4_T,leaf_2017_BNZ_22_4,T,0,0,1,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_22_4_B,leaf_2017_BNZ_22_4,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_5_T,leaf_2017_BNZ_22_5,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_22_5_B,leaf_2017_BNZ_22_5,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_22_6_T,leaf_2017_BNZ_22_6,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_6_B,leaf_2017_BNZ_22_6,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_7_T,leaf_2017_BNZ_22_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_22_7_B,leaf_2017_BNZ_22_7,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_1_T,leaf_2017_BNZ_23_1,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_1_B,leaf_2017_BNZ_23_1,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_2_T,leaf_2017_BNZ_23_2,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_2_B,leaf_2017_BNZ_23_2,B,0,0,0,0,0,0,0,0,1,0,0,0
surface_2017_BNZ_23_3_T,leaf_2017_BNZ_23_3,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_3_B,leaf_2017_BNZ_23_3,B,0,3,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_23_4_T,leaf_2017_BNZ_23_4,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_4_B,leaf_2017_BNZ_23_4,B,0,1,1,0,0,0,1,0,0,0,0,0
surface_2017_BNZ_23_5_T,leaf_2017_BNZ_23_5,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_5_B,leaf_2017_BNZ_23_5,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_6_T,leaf_2017_BNZ_23_6,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_6_B,leaf_2017_BNZ_23_6,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_7_T,leaf_2017_BNZ_23_7,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_7_B,leaf_2017_BNZ_23_7,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_8_T,leaf_2017_BNZ_23_8,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_8_B,leaf_2017_BNZ_23_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_9_T,leaf_2017_BNZ_23_9,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_9_B,leaf_2017_BNZ_23_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_10_T,leaf_2017_BNZ_23_10,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_10_B,leaf_2017_BNZ_23_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_11_T,leaf_2017_BNZ_23_11,T,0,0,0,0,0,1,0,0,0,0,0,0
surface_2017_BNZ_23_11_B,leaf_2017_BNZ_23_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_12_T,leaf_2017_BNZ_23_12,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_23_12_B,leaf_2017_BNZ_23_12,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_1_T,leaf_2017_BNZ_24_1,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2017_BNZ_24_1_B,leaf_2017_BNZ_24_1,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_2_T,leaf_2017_BNZ_24_2,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_2_B,leaf_2017_BNZ_24_2,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2017_BNZ_24_3_T,leaf_2017_BNZ_24_3,T,0,0,0,0,0,0,0,0,0,0,0,2
surface_2017_BNZ_24_3_B,leaf_2017_BNZ_24_3,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_4_T,leaf_2017_BNZ_24_4,T,0,0,0,0,0,0,1,0,0,0,0,1
surface_2017_BNZ_24_4_B,leaf_2017_BNZ_24_4,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_5_T,leaf_2017_BNZ_24_5,T,0,0,1,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_5_B,leaf_2017_BNZ_24_5,B,0,0,0,0,0,0,0,0,0,0,0,2
surface_2017_BNZ_24_6_T,leaf_2017_BNZ_24_6,T,0,1,0,0,0,0,0,0,0,0,0,3
surface_2017_BNZ_24_6_B,leaf_2017_BNZ_24_6,B,0,2,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_7_T,leaf_2017_BNZ_24_7,T,0,3,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_7_B,leaf_2017_BNZ_24_7,B,0,1,1,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_8_T,leaf_2017_BNZ_24_8,T,0,3,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_8_B,leaf_2017_BNZ_24_8,B,0,3,2,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_9_T,leaf_2017_BNZ_24_9,T,0,4,0,0,0,0,0,0,0,0,0,2
surface_2017_BNZ_24_9_B,leaf_2017_BNZ_24_9,B,0,2,0,2,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_10_T,leaf_2017_BNZ_24_10,T,0,4,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_10_B,leaf_2017_BNZ_24_10,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_11_T,leaf_2017_BNZ_24_11,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2017_BNZ_24_11_B,leaf_2017_BNZ_24_11,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_12_T,leaf_2017_BNZ_24_12,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_12_B,leaf_2017_BNZ_24_12,B,0,0,0,0,0,0,1,0,1,0,0,0
surface_2017_BNZ_24_13_T,leaf_2017_BNZ_24_13,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_13_B,leaf_2017_BNZ_24_13,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_13.5_T,leaf_2017_BNZ_24_13.5,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_13.5_B,leaf_2017_BNZ_24_13.5,B,0,0,0,0,0,1,0,0,0,0,0,0
surface_2017_BNZ_24_14_T,leaf_2017_BNZ_24_14,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2017_BNZ_24_14_B,leaf_2017_BNZ_24_14,B,0,1,0,0,0,0,0,0,0,0,0,0
